title_y,cluster_id
The Good Night,0
Bathory: Countess of Blood,4
Khumba,2
Automata,3
Dungeons & Dragons: Wrath of the Dragon God,3
Shinjuku Incident,0
Pandaemonium,0
Groundhog Day,1
Magic Mike XXL,3
Romeo + Juliet,1
Sarah's Key,3
Freedom,0
Unforgiven,1
Manderlay,4
Slumdog Millionaire,1
Fatal Attraction,1
Pretty Woman,1
Crocodile Dundee II,1
Broken Horses,3
Born on the Fourth of July,1
Cool Runnings,1
My Bloody Valentine,3
Stomp the Yard,3
The Spy Who Loved Me,1
Urban Legend,3
Good Deeds,3
White Fang,1
Superstar,0
The Iron Lady,3
Jonah: A VeggieTales Movie,0
Poetic Justice,4
All About the Benjamins,0
Vampire in Brooklyn,3
Exorcist II: The Heretic,4
An American Haunting,3
My Boss's Daughter,3
A Perfect Getaway,3
Our Family Wedding,0
Dead Man on Campus,0
Tea with Mussolini,3
Thinner,3
"New York, New York",4
Crooklyn,0
I Think I Love My Wife,3
Jason X,3
Bobby,3
Head Over Heels,0
Fun Size,3
The Diving Bell and the Butterfly,3
Little Children,1
Gossip,3
A Walk on the Moon,3
Catch a Fire,3
Soul Survivors,0
Jefferson in Paris,0
Easy Virtue,3
Caravans,4
Mr. Turner,1
Wild Grass,3
Amen.,1
Reign of Assassins,3
The Lucky Ones,3
Margaret,1
Stan Helsing,0
Flipped,3
Brokeback Mountain,1
Clueless,3
Far from Heaven,3
Hot Tub Time Machine 2,3
Quills,3
Seven Psychopaths,3
The Caveman's Valentine,0
Downfall,1
The Sea Inside,3
Under the Skin,3
"Good Morning, Vietnam",4
The Last Godfather,0
Justin Bieber: Never Say Never,2
Black Swan,1
The Godfather: Part II,4
Save the Last Dance,3
A Nightmare on Elm Street 4: The Dream Master,4
Miracles from Heaven,0
"Dude, Where’s My Car?",3
Young Guns,4
St. Vincent,3
About Last Night,0
10 Things I Hate About You,3
The New Guy,3
National Lampoon's Loaded Weapon 1,4
The Shallows,3
The Butterfly Effect,3
Snow Day,0
This Christmas,0
Baby Geniuses,0
The Big Hit,3
Harriet the Spy,0
Child's Play 2,4
No Good Deed,3
The Mist,3
Ex Machina,3
Being John Malkovich,3
Two Can Play That Game,0
Earth to Echo,3
Crazy/Beautiful,3
Letters from Iwo Jima,1
The Astronaut Farmer,3
Woo,0
Room,3
Dirty Work,0
Serial Mom,3
Dick,3
Light It Up,0
54,3
Bubble Boy,3
Birthday Girl,3
21 & Over,3
"Paris, je t'aime",3
Resurrecting the Champ,3
Admission,0
The Widow of Saint-Pierre,0
Chloe,3
Faithful,3
Find Me Guilty,3
The Perks of Being a Wallflower,3
Excessive Force,0
Infamous,3
The Claim,3
The Vatican Tapes,3
Attack the Block,3
In the Land of Blood and Honey,3
The Call,3
Operation Chromite,0
The Crocodile Hunter: Collision Course,3
I Love You Phillip Morris,3
Quest for Fire,4
Antwone Fisher,3
The Emperor's Club,0
True Romance,4
Womb,3
Glengarry Glen Ross,3
The Killer Inside Me,0
Cat People,4
Sorority Row,3
The Prisoner of Zenda,4
Lars and the Real Girl,3
The Boy in the Striped Pyjamas,3
Dancer in the Dark,1
Oscar and Lucinda,0
The Funeral,0
Solitary Man,0
Machete,3
Casino Jack,0
The Land Before Time,1
Tae Guk Gi: The Brotherhood of War,4
The Perfect Game,3
The Exorcist,1
Jaws,1
American Pie,1
Ernest & Celestine,3
The Golden Child,1
Think Like a Man,3
Barbershop,3
Star Trek II: The Wrath of Khan,4
Ace Ventura: Pet Detective,3
WarGames,4
Witness,4
Act of Valor,3
Step Up,3
Beavis and Butt-Head Do America,3
Jackie Brown,4
Harold & Kumar Escape from Guantanamo Bay,3
Chronicle,3
Yentl,4
Time Bandits,4
Crossroads,0
Project X,3
Patton,4
One Hour Photo,3
Quarantine,3
The Eye,3
Johnson Family Vacation,3
How High,3
The Muppet Christmas Carol,4
Frida,3
Katy Perry: Part of Me,3
The Fault in Our Stars,1
Rounders,3
Top Five,3
Prophecy,4
Stir of Echoes,3
Philomena,3
The Upside of Anger,3
The Boys from Brazil,4
Aquamarine,3
Paper Towns,3
My Baby's Daddy,0
Nebraska,3
Tales from the Crypt: Demon Knight,3
Max Keeble's Big Move,0
Young Adult,3
Crank,3
Def Jam's How to Be a Player,0
Living Out Loud,3
Just Wright,3
Rachel Getting Married,3
The Postman Always Rings Twice,4
Girl with a Pearl Earring,3
Das Boot,4
Sorority Boys,3
About Time,3
House of Flying Daggers,3
Arbitrage,3
Project Almanac,3
Cadillac Records,3
Screwed,3
Fortress,4
For Your Consideration,0
Celebrity,3
Running with Scissors,3
From Justin to Kelly,3
Girl 6,0
In the Cut,3
Two Lovers,3
Last Orders,0
The Host,3
The Pursuit of D.B. Cooper,4
Ravenous,3
Charlie Bartlett,3
The Great Beauty,1
The Dangerous Lives of Altar Boys,0
Stoker,3
2046,3
Married Life,3
Duma,3
Ondine,3
Brother,3
Welcome to Collinwood,3
Critical Care,3
The Life Before Her Eyes,0
Darling Companion,3
Trade,3
Fateless,0
Breakfast of Champions,3
"A Woman, a Gun and a Noodle Shop",0
Cypher,3
City of Life and Death,3
Legend of a Rabbit,2
Space Battleship Yamato,3
5 Days of War,3
Triangle,3
10 Days in a Madhouse,3
Heaven is for Real,3
Snatch,3
Dancin' It's On,0
Pet Sematary,4
Madadayo,4
The Cry of the Owl,3
A Tale of Three Cities,0
Gremlins,1
Star Wars,1
Dirty Grandpa,3
Doctor Zhivago,4
Trash,3
High School Musical 3: Senior Year,3
The Fighter,3
Jackass Number Two,3
My Cousin Vinny,4
If I Stay,3
Drive Hard,3
Major League,4
St. Trinian's,3
Phone Booth,3
A Walk to Remember,3
Dead Man Walking,1
Cruel Intentions,3
Saw VI,3
History of the World: Part I,4
The Secret Life of Bees,3
Corky Romano,0
Raising Cain,4
F.I.S.T.,4
Invaders from Mars,4
Brooklyn,3
Barry Lyndon,4
Out Cold,0
The Ladies Man,3
Quartet,3
Tomcats,3
Frailty,3
Woman in Gold,3
Kinsey,3
Army of Darkness,4
Slackers,0
What's Eating Gilbert Grape,0
The Visual Bible: The Gospel of John,3
Vera Drake,3
The Guru,3
The Perez Family,3
Inside Llewyn Davis,3
O,3
Return to the Blue Lagoon,4
The Molly Maguires,4
Romance & Cigarettes,3
Copying Beethoven,3
Brighton Rock,0
Saw V,3
Machine Gun McCain,4
LOL,3
Jindabyne,3
Kabhi Alvida Naa Kehna,4
An Ideal Husband,0
The Last Days on Mars,3
Darkness,3
2001: A Space Odyssey,4
E.T. the Extra-Terrestrial,1
In the Land of Women,3
The Blue Butterfly,0
There Goes My Baby,3
Housefull,0
September Dawn,3
For Greater Glory - The True Story of Cristiada,0
The Bélier Family,0
Good Will Hunting,1
Misconduct,3
Saw III,3
Stripes,4
Bring It On,3
The Purge: Election Year,3
She's All That,3
Saw IV,3
White Noise,3
Madea's Family Reunion,3
The Color of Money,4
The Longest Day,4
The Mighty Ducks,3
The Grudge,3
Happy Gilmore,3
Jeepers Creepers,3
Bill & Ted's Excellent Adventure,4
Oliver!,4
The Best Exotic Marigold Hotel,0
Recess: School's Out,0
Mad Max Beyond Thunderdome,1
Commando,4
The Boy,3
Devil,3
Friday After Next,3
Insidious: Chapter 3,3
The Last Dragon,4
The Lawnmower Man,4
Nick and Norah's Infinite Playlist,3
Dogma,1
The Banger Sisters,3
Twilight Zone: The Movie,4
Road House,4
A Low Down Dirty Shame,0
Swimfan,3
Employee of the Month,3
Can't Hardly Wait,3
The Outsiders,4
Pete's Dragon,1
The Dead Zone,4
Sinister 2,3
Sparkle,3
Valentine,3
The Fourth Kind,3
A Prairie Home Companion,3
Sugar Hill,1
Invasion U.S.A.,4
Roll Bounce,0
Rushmore,3
Skyline,3
The Second Best Exotic Marigold Hotel,0
Kit Kittredge: An American Girl,3
The Perfect Man,0
Mo' Better Blues,4
Kung Pow: Enter the Fist,3
Tremors,4
Wrong Turn,3
The Long Riders,4
The Corruptor,3
Mud,3
Reno 911!: Miami,3
One Direction: This Is Us,0
"The Goods: Live Hard, Sell Hard",0
Hey Arnold! The Movie,3
My Week with Marilyn,3
The Matador,3
Love Jones,0
The Gift,3
End of the Spear,0
Get Over It,3
Office Space,3
Drop Dead Gorgeous,3
Big Eyes,3
Very Bad Things,3
Sleepover,3
Body Double,4
MacGruber,0
Dirty Pretty Things,3
Movie 43,3
Over Her Dead Body,0
Seeking a Friend for the End of the World,3
Cedar Rapids,0
American History X,3
The Collection,3
Teacher's Pet,0
The Red Violin,0
The Straight Story,3
Deuces Wild,0
Bad Words,0
"Run, Fatboy, Run",0
Heartbeeps,4
Black or White,3
On the Line,3
Rescue Dawn,3
Danny Collins,0
"Jeff, Who Lives at Home",3
I Am Love,3
Atlas Shrugged Part II,0
Romeo Is Bleeding,3
The Limey,3
Crash,3
The House of Mirth,4
Malone,4
Peaceful Warrior,0
Bucky Larson: Born to Be a Star,0
Bamboozled,4
The Forest,3
Sphinx,4
While We're Young,3
A Better Life,3
Spider,3
Gun Shy,0
Nicholas Nickleby,0
The Iceman,3
Krrish,0
Cecil B. Demented,3
Killer Joe,3
The Joneses,0
Owning Mahowny,3
The Brothers Solomon,3
My Blueberry Nights,3
Illuminata,3
Swept Away,3
"War, Inc.",0
Shaolin Soccer,3
The Brown Bunny,3
The Swindle,3
Rosewater,3
The Chambermaid on the Titanic,0
Coriolanus,3
Imaginary Heroes,0
High Heels and Low Lifes,3
World's Greatest Dad,0
Severance,3
Edmond,3
Welcome to the Rileys,3
Police Academy: Mission to Moscow,4
Blood Done Sign My Name,0
Cinco de Mayo: La Batalla,3
Elsa & Fred,3
"An Alan Smithee Film: Burn, Hollywood, Burn",0
The Open Road,0
The Good Guy,0
Motherhood,0
Free Style,0
Strangerland,3
Janky Promoters,0
Blonde Ambition,0
The Oxford Murders,3
The Reef,3
Eulogy,3
White Noise 2: The Light,3
Beat the World,3
Fifty Dead Men Walking,3
Jungle Shuffle,0
Adam Resurrected,3
Of Horses and Men,3
It's a Wonderful Afterlife,0
The Devil's Tomb,3
Partition,0
Good Intentions,0
"The Good, The Bad, The Weird",0
Nurse 3-D,3
Gunless,3
Adventureland,3
The Lost City,4
Next Friday,3
American Heist,3
You Only Live Twice,4
Plastic,0
Amour,3
Poltergeist III,4
Re-Kill,0
"It's a Mad, Mad, Mad, Mad World",4
Volver,3
Heavy Metal,4
Gentlemen Broncos,0
Richard III,0
Into the Grizzly Maze,3
Kites,0
Melancholia,3
Red Dog,3
Jab Tak Hai Jaan,4
Alien,4
The Texas Chain Saw Massacre,4
The Runaways,3
Fiddler on the Roof,4
Thunderball,4
Detention,3
Loose Cannons,0
Set It Off,3
The Best Man,0
Child's Play,4
Sicko,3
The Purge: Anarchy,3
Down to You,3
Harold & Kumar Go to White Castle,3
The Contender,3
Boiler Room,3
Trading Places,1
Black Christmas,3
Breakin' All the Rules,3
Henry V,4
The Savages,3
Chasing Papi,0
The Way of the Gun,3
Igby Goes Down,3
PCU,4
The Ultimate Gift,3
The Ice Pirates,4
Gracie,0
Trust the Man,0
Hamlet 2,3
Velvet Goldmine,3
The Wailing,4
Glee: The Concert Movie,3
The Legend of Suriyothai,4
Two Evil Eyes,4
Barbecue,0
All or Nothing,3
Princess Kaiulani,0
Opal Dream,0
Flame & Citron,3
Undiscovered,3
Red Riding: In the Year of Our Lord 1974,0
The Girl on the Train,3
Veronika Decides to Die,3
Crocodile Dundee,1
"Ultramarines: A Warhammer 40,000 Movie",0
The I Inside,3
Beneath Hill 60,3
Polisse,3
Awake,1
Star Wars: Clone Wars: Volume 1,0
Skin Trade,3
The Lost Boys,4
Crazy Heart,3
The Rose,4
Baggage Claim,3
Barbarella,4
Shipwrecked,4
Election,3
The Namesake,3
The DUFF,3
Glitter,3
The Haunting in Connecticut 2: Ghosts of Georgia,0
Silmido,4
Bright Star,3
My Name Is Khan,4
All Is Lost,3
Limbo,0
Namastey London,0
The Wind That Shakes the Barley,3
Yeh Jawaani Hai Deewani,0
Quo Vadis,4
Repo! The Genetic Opera,0
Valley of the Wolves: Iraq,3
Pulp Fiction,1
The Muppet Movie,4
Nightcrawler,3
Club Dread,3
The Sound of Music,4
Splash,4
Little Miss Sunshine,3
Stand by Me,4
28 Days Later,3
You Got Served,0
Escape from Alcatraz,4
Brown Sugar,0
A Thin Line Between Love and Hate,3
50/50,3
Shutter,3
That Awkward Moment,3
Modern Problems,4
Kicks,3
Much Ado About Nothing,4
On Her Majesty's Secret Service,4
New Nightmare,3
Drive Me Crazy,0
Akeelah and the Bee,3
Half Baked,3
New in Town,3
American Psycho,3
The Good Girl,3
Bon Cop Bad Cop,3
The Boondock Saints II: All Saints Day,3
The City of Your Final Destination,0
Enough Said,3
Easy A,3
The Inkwell,0
Shadow of the Vampire,3
Prom,3
The Pallbearer,3
Held Up,0
Woman on Top,3
Howards End,4
Anomalisa,3
Another Year,3
8 Women,0
Showdown in Little Tokyo,4
Clay Pigeons,0
It's Kind of a Funny Story,3
Made in Dagenham,3
When Did You Last See Your Father?,3
Prefontaine,0
The Wicked Lady,4
The Secret of Kells,3
Begin Again,3
Down in the Valley,3
Brooklyn Rules,3
Restless,0
The Singing Detective,3
The Land Girls,0
Fido,3
The Wendell Baker Story,3
Wild Target,3
Pathology,3
Wuthering Heights,0
10th & Wolf,0
Dear Wendy,3
Aloft,0
Akira,4
The Death and Life of Bobby Z,3
The Rocket: The Legend of Rocket Richard,0
Swelter,0
My Lucky Star,3
Imagine Me & You,3
Mr. Church,3
Swimming Pool,3
Green Street Hooligans: Underground,3
The Blood of Heroes,4
Code of Honor,3
Driving Miss Daisy,1
Soul Food,0
Rumble in the Bronx,3
Far from Men,3
Thank You for Smoking,3
Hostel: Part II,3
An Education,3
Shopgirl,3
The Hotel New Hampshire,4
Narc,3
Men with Brooms,0
Witless Protection,0
The Work and the Glory,0
Extract,3
Masked and Anonymous,3
Betty Fisher and Other Stories,3
Code 46,3
Outside Bet,0
Albert Nobbs,0
Black November,0
Ta Ra Rum Pum,4
Persepolis,3
The Hole,3
The Wave,3
The Neon Demon,3
Harry Brown,3
The Omega Code,3
Juno,3
Pound of Flesh,3
Diamonds Are Forever,4
The Godfather,4
Flashdance,4
(500) Days of Summer,3
The Piano,4
Magic Mike,3
Darkness Falls,3
Live and Let Die,4
My Dog Skip,3
"Definitely, Maybe",3
Jumping the Broom,0
"Good Night, and Good Luck.",3
Capote,3
Desperado,3
Logan's Run,4
The Man with the Golden Gun,4
Action Jackson,4
The Descent,3
Michael Jordan to the Max,0
Devil's Due,3
Flirting with Disaster,3
The Devil's Rejects,3
Dope,0
In Too Deep,3
House of 1000 Corpses,3
Alien Zone,4
A Serious Man,3
Get Low,3
Warlock,4
Beyond the Lights,3
A Single Man,3
The Last Temptation of Christ,4
Outside Providence,0
Bride & Prejudice,0
Rabbit-Proof Fence,3
Who's Your Caddy?,0
Split Second,4
The Other Side of Heaven,0
Veer-Zaara,4
Redbelt,0
Cyrus,3
A Dog Of Flanders,0
Auto Focus,3
Factory Girl,3
We Need to Talk About Kevin,3
The Christmas Candle,0
The Mighty Macs,0
Losin' It,4
Mother and Child,0
March or Die,4
The Visitors,3
Somewhere,3
I Hope They Serve Beer in Hell,0
Chairman of the Board,0
Hesher,3
Dom Hemingway,3
Gerry,3
The Heart of Me,0
Freeheld,3
The Extra Man,3
Hard to Be a God,4
Ca$h,3
Wah-Wah,3
The Boondock Saints,3
Z Storm,3
Twixt,3
The Snow Queen,0
Alpha and Omega: The Legend of the Saw Tooth Cave,0
Pale Rider,4
Stargate: The Ark of Truth,3
Dazed and Confused,3
High School Musical 2,0
Two Lovers and a Bear,0
Criminal Activities,3
Aimee & Jaguar,1
The Chumscrubber,3
Shade,0
House at the End of the Street,3
Incendies,3
"Remember Me, My Love",0
Perrier’s Bounty,0
Elite Squad,3
Annabelle,1
Bran Nue Dae,0
Boyz n the Hood,4
La Bamba,4
The Four Seasons,4
Dressed to Kill,4
The Adventures of Huck Finn,1
Go,3
Friends with Money,3
The Andromeda Strain,4
Bats,3
Nowhere in Africa,1
Shame,3
Layer Cake,3
The Work and the Glory II: American Zion,0
The East,3
A Home at the End of the World,0
Aberdeen,3
The Messenger,3
Tracker,3
Control,3
The Terminator,4
"Good bye, Lenin!",3
The Damned United,3
The Return of the Living Dead,4
Mallrats,3
Grease,4
Platoon,4
Fahrenheit 9/11,0
Butch Cassidy and the Sundance Kid,4
Mary Poppins,4
Ordinary People,4
West Side Story,4
Caddyshack,4
The Brothers,0
The Wood,0
The Usual Suspects,3
A Nightmare on Elm Street 5: The Dream Child,4
National Lampoon’s Van Wilder,3
The Wrestler,3
Duel in the Sun,4
Best in Show,3
Escape from New York,4
School Daze,4
Daddy Day Camp,0
Mr. Nice Guy,3
A Mighty Wind,3
Mystic Pizza,4
Sliding Doors,3
Tales from the Hood,3
The Last King of Scotland,3
Halloween 5: The Revenge of Michael Myers,4
Bernie,3
Dolphins and Whales: Tribes of the Ocean,4
Pollock,3
200 Cigarettes,0
The Words,0
Casa De Mi Padre,3
City Island,3
The Guard,3
College,0
The Virgin Suicides,3
Little Voice,3
Miss March,0
Wish I Was Here,3
Simply Irresistible,3
Hedwig and the Angry Inch,3
Only the Strong,3
Goddess of Love,3
Shattered Glass,3
Novocaine,3
The Business of Strangers,0
The Wild Bunch,4
The Wackness,3
The First Great Train Robbery,4
Morvern Callar,0
Beastmaster 2: Through the Portal of Time,4
The 5th Quarter,3
The Flower of Evil,3
The Greatest,0
Snow Flower and the Secret Fan,3
Come Early Morning,0
Lucky Break,0
Julia,4
"Surfer, Dude",0
Lake of Fire,0
11:14,3
Men of War,0
Don McKay,0
Deadfall,3
A Shine of Rainbows,0
The Hit List,0
Emma,4
Videodrome,4
The Spanish Apartment,3
Song One,3
Winter in Wartime,3
Freaky Deaky,3
The Train,4
Trade Of Innocents,0
The Protector,3
Stiff Upper Lips,3
Bend It Like Beckham,3
Sunshine State,0
Crossover,3
Khiladi 786,0
[REC]²,0
Standing Ovation,0
The Sting,4
Chariots of Fire,4
Diary of a Mad Black Woman,3
Shine,3
Don Jon,3
High Plains Drifter,4
Ghost World,3
Iris,3
Galaxina,4
The Chorus,3
Mambo Italiano,3
Wonderland,3
Do the Right Thing,4
Harvard Man,3
Le Havre,0
Irreversible,3
R100,3
Rang De Basanti,4
Animals,0
Salvation Boulevard,0
The Ten,0
A Room for Romeo Brass,0
Headhunters,3
Grabbers,3
Saint Ralph,3
Miss Julie,3
Somewhere in Time,4
Dum Maaro Dum,0
Insidious: Chapter 2,3
Saw II,3
10 Cloverfield Lane,3
Jackass: The Movie,3
Lights Out,3
Paranormal Activity 3,3
Ouija,3
A Nightmare on Elm Street 3: Dream Warriors,4
Instructions Not Included,3
Paranormal Activity 4,3
The Robe,4
The Return of the Pink Panther,4
Freddy's Dead: The Final Nightmare,4
Monster,3
"20,000 Leagues Under the Sea",4
Paranormal Activity: The Marked Ones,3
The Elephant Man,4
Dallas Buyers Club,3
The Lazarus Effect,3
Memento,3
Oculus,3
Clerks II,3
Billy Elliot,3
The Way Way Back,3
House Party 2,4
The Man from Snowy River,4
Doug's 1st Movie,0
The Apostle,4
Mommie Dearest,4
Our Idiot Brother,3
Race,3
The Players Club,0
"As Above, So Below",3
Addicted,3
Eve's Bayou,3
Still Alice,3
The Egyptian,4
Nighthawks,4
Friday the 13th Part VIII: Jason Takes Manhattan,4
My Big Fat Greek Wedding,1
Spring Breakers,3
Halloween: The Curse of Michael Myers,3
Y Tu Mamá También,3
Shaun of the Dead,3
The Haunting of Molly Hartley,0
Lone Star,1
Halloween 4: The Return of Michael Myers,4
April Fool's Day,4
Diner,4
Lone Wolf McQuade,4
Apollo 18,3
Sunshine Cleaning,3
No Escape,3
The Beastmaster,4
Solomon and Sheba,4
Fifty Shades of Black,0
Not Easily Broken,0
A Farewell to Arms,4
The Perfect Match,0
Digimon: The Movie,0
Saved!,0
The Barbarian Invasions,3
Robin and Marian,4
The Forsaken,3
Force 10 from Navarone,4
UHF,4
Grandma's Boy,3
Slums of Beverly Hills,3
Once Upon a Time in the West,4
Made,3
Moon,3
Keeping Up with the Steins,0
Sea Rex 3D: Journey to a Prehistoric World,4
The Sweet Hereafter,3
Of Gods and Men,0
Bottle Shock,0
Jekyll and Hyde ... Together Again,4
Heavenly Creatures,3
90 Minutes in Heaven,0
Everything Must Go,3
Zero Effect,3
The Machinist,3
Light Sleeper,4
Kill the Messenger,3
Rabbit Hole,3
Party Monster,3
Green Room,3
The Oh in Ohio,0
Atlas Shrugged Part III: Who is John Galt?,3
Bottle Rocket,3
Albino Alligator,3
"Gandhi, My Father",4
Standard Operating Procedure,3
Out of the Blue,4
Tucker and Dale vs Evil,3
"Lovely, Still",0
Tycoon,4
Desert Blue,0
Decoys,3
The Visit,3
Redacted,3
Fascination,3
Area 51,3
Sleep Tight,3
The Cottage,3
Dead Like Me: Life After Death,0
Farce of the Penguins,3
Flying By,0
Rudderless,3
Henry & Me,0
Christmas Eve,3
We Have Your Husband,3
Dying of the Light,3
Born Of War,3
Capricorn One,4
Should've Been Romeo,4
Running Forever,0
Yoga Hosers,3
Navy Seals vs. Zombies,3
I Served the King of England,3
Soul Kitchen,0
Sling Blade,4
The Awakening,3
Hostel,3
A Cock and Bull Story,3
Take Shelter,3
Lady in White,4
Driving Lessons,3
Let's Kill Ward's Wife,0
The Texas Chainsaw Massacre 2,4
Pat Garrett & Billy the Kid,4
Only God Forgives,3
Camping Sauvage,0
Without Men,0
Dear Frankie,3
All Hat,3
The Names of Love,3
Treading Water,0
Savage Grace,3
Out of the Blue,3
Police Academy,4
The Blue Lagoon,4
Four Weddings and a Funeral,1
Fast Times at Ridgemont High,4
Moby Dick,4
25th Hour,1
Bound,3
Requiem for a Dream,3
State Fair,4
Tango,3
Salvador,4
Moms' Night Out,3
Donnie Darko,3
Saving Private Perez,0
Character,0
Spun,3
Life During Wartime,3
Sympathy for Lady Vengeance,3
Mozart's Sister,0
Mean Machine,3
Exiled,3
Blackthorn,3
Lilya 4-ever,3
After.Life,3
Fugly,0
One Flew Over the Cuckoo's Nest,4
R.L. Stine's Monsterville: The Cabinet of Souls,0
Silent Movie,4
Airlift,3
Anne of Green Gables,4
Falcon Rising,3
The Sweeney,3
Sexy Beast,3
Easy Money,3
Whale Rider,3
Paa,0
Cargo,3
High School Musical,3
Love and Death on Long Island,0
Night Watch,3
The Crying Game,1
Porky's,4
Survival of the Dead,3
Night of the Living Dead,4
Lost in Translation,3
Annie Hall,4
The Greatest Show on Earth,4
Monster's Ball,3
Maggie,3
Leaving Las Vegas,3
Hansel and Gretel Get Baked,0
The Front Page,4
The Boy Next Door,3
Trapeze,4
The Kids Are All Right,3
They Live,4
The Great Escape,4
What the #$*! Do We (K)now!?,3
The Last Exorcism Part II,0
Boyhood,4
Scoop,3
The Wash,0
3 Strikes,0
The Cooler,3
The Misfits,4
The Night Listener,3
The Jerky Boys,0
The Orphanage,3
A Haunted House 2,0
The Rules of Attraction,0
Topaz,4
Let's Go to Prison,3
Four Rooms,3
Secretary,3
The Real Cancun,0
Talk Radio,4
Waiting for Guffman,0
Love Stinks,0
You Kill Me,3
Thumbsucker,3
Red State,3
Mirrormask,0
Samsara,3
The Barbarians,4
The Art of Getting By,3
Zipper,3
Poolhall Junkies,0
The Loss of Sexual Innocence,3
Holy Motors,3
Joe,3
Shooting Fish,3
Prison,4
Psycho Beach Party,0
The Big Tease,0
"Guten Tag, Ramón",3
Trust,3
An Everlasting Piece,0
Among Giants,0
Adore,3
The Velocity of Gary,0
Mondays in the Sun,3
Stake Land,3
The Last Time I Committed Suicide,0
Futuro Beach,3
Another Happy Day,0
A Lonely Place to Die,3
Nothing,3
The Geographer Drank His Globe Away,0
1776,4
Inescapable,0
Hell's Angels,4
Purple Violets,3
The Veil,3
The Loved Ones,3
The Helpers,0
How to Fall in Love,0
The Perfect Wave,0
A Man for All Seasons,4
Network,4
Gone with the Wind,4
Desert Dancer,3
Major Dundee,4
Annie Get Your Gun,4
Four Lions,3
The House of Sand,0
Defendor,3
The Pirate,4
The Good Heart,0
The History Boys,3
Midnight Cowboy,4
The Full Monty,1
Airplane!,4
Chain of Command,0
Friday,0
Menace II Society,3
Creepshow 2,4
The Ballad of Cable Hogue,4
In Cold Blood,4
The Nun's Story,4
Harper,4
Frenzy,4
The Witch,3
I Got the Hook Up,0
She's the One,3
Gods and Monsters,3
The Secret in Their Eyes,3
Train,3
Evil Dead II,4
Pootie Tang,3
Sharknado,3
The Other Conquest,3
Troll Hunter,3
Ira & Abby,0
Winter Passing,0
D.E.B.S.,3
The Masked Saint,0
The Betrayed,0
Taxman,0
The Secret,4
2:13,3
"Batman: The Dark Knight Returns, Part 2",3
Time to Choose,0
In the Name of the King III,0
Wicked Blood,3
Stranded,0
Lords of London,3
High Anxiety,4
March of the Penguins,3
Margin Call,3
August,0
Choke,3
Whiplash,3
City of God,3
Human Traffic,0
To Write Love on Her Arms,3
The Dead Girl,3
The Hunt,3
A Christmas Story,4
Bella,3
Class of 1984,4
The Opposite Sex,0
Dreaming of Joseph Lees,0
The Class,0
Rosemary's Baby,4
The Man Who Shot Liberty Valance,4
Adam,3
Maria Full of Grace,3
Beginners,3
Feast,3
Animal House,4
Goldfinger,4
Antiviral,3
It's a Wonderful Life,4
Trainspotting,3
The Original Kings of Comedy,0
Paranormal Activity 2,3
Waking Ned,3
Bowling for Columbine,3
Coming Home,0
A Nightmare on Elm Street Part 2: Freddy's Revenge,4
A Room with a View,4
The Purge,3
Sinister,3
Martin Lawrence Live: Runteldat,3
Cat on a Hot Tin Roof,4
Beneath the Planet of the Apes,4
Air Bud,0
Pokémon: Spell of the Unknown,2
Friday the 13th Part VI: Jason Lives,4
The Bridge on the River Kwai,4
Spaced Invaders,0
Family Plot,4
The Apartment,4
Jason Goes to Hell: The Final Friday,4
Torn Curtain,4
Dave Chappelle's Block Party,3
Slow West,3
Krush Groove,0
Next Day Air,0
Elmer Gantry,4
Judgment at Nuremberg,4
Trippin',0
Red River,4
Phat Girlz,0
Before Midnight,3
Teen Wolf Too,4
Phantasm II,4
Woman Thou Art Loosed,0
Real Women Have Curves,0
Water,3
East Is East,3
Whipped,0
Kama Sutra - A Tale of Love,0
Please Give,0
Willy Wonka & the Chocolate Factory,4
Warlock: The Armageddon,0
8 Heads in a Duffel Bag,0
Days of Heaven,4
Thirteen Conversations About One Thing,0
Jawbreaker,3
Basquiat,3
Frances Ha,3
Tsotsi,3
Happiness,4
DysFunktional Family,3
Tusk,3
Oldboy,3
Letters to God,0
Hobo with a Shotgun,3
Compadres,0
Freeway,3
Love's Abiding Joy,0
Fish Tank,3
Damsels in Distress,0
Creature,0
Bachelorette,3
Brave New Girl,3
Tim and Eric's Billion Dollar Movie,3
Summer Storm,3
Fort McCoy,0
Chain Letter,3
Just Looking,3
The Divide,3
The Eclipse,0
Demonic,3
My Big Fat Independent Movie,0
The Deported,0
Tanner Hall,3
Open Road,3
They Came Together,3
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,0
Never Back Down 2: The Beatdown,3
Point Blank,4
Four Single Fathers,3
Enter the Dangerous Mind,0
Something Wicked,3
AWOL-72,0
Iguana,0
Chicago Overcoat,0
Barry Munday,3
Central Station,3
Pocketful of Miracles,4
Close Range,3
Boynton Beach Club,0
Amnesiac,0
Freakonomics,0
High Tension,3
Griff the Invisible,0
Unnatural,0
Hustle & Flow,3
Some Like It Hot,4
Friday the 13th Part VII: The New Blood,4
The Wizard of Oz,4
Young Frankenstein,4
Diary of the Dead,0
Lage Raho Munna Bhai,4
Ulee's Gold,3
The Black Stallion,4
Sardaarji,0
Journey to Saturn,0
Donovan's Reef,4
The Dress,3
A Guy Named Joe,4
Blazing Saddles,4
Friday the 13th: The Final Chapter,4
Ida,3
